chart_id,seed,arm,violation_id,violation_kind,classification,root_cause,mutation_id,mutation_sequence,opportunity_id,source_object,anchor,candidate,lane,object_type,tap_time,blocking_ln_id,blocking_ln_lane,blocking_ln_start,blocking_ln_end,candidate_internal_beat,blocking_internal_end_beat,candidate_materialized_beat,blocking_materialized_end_beat,placement_accepted,hard_validity_result,internal_conflict,materialized_conflict,endpoint_operator_differs,geometry_stale,pre_geometry,post_geometry,pre_generation,post_generation,rng_before,rng_after,g1_divergence,g1_opportunity,opportunity_distance,full_reconverged,geometry_reconverged,rng_reconverged,serialization_changed,evidence_status
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",6,control,SAFE-1A37152BAF32C0AE563FBA48,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007837-F835311B8F3DA41DB9EA,7837,"OP-00006160-BaseHead-S6160-T296527-ANA","L3|T296527|ETAP|Tap|S6160|ONone|YFalse",,"L4|T296527|ETAP|Tap|S6160|OHeadOpportunity|YTrue",4,Tap,296527,GEN-441CE1522B82FDEB3C3F72EE,4,296439,296527,719.44571666666700473563861112,719.44571666666700473563861108,719.44571666666700473563861112,719.44571666666700473563861112,True,TapOnHeldLongNote,False,True,False,False,EE51D0A91712EBCD12FCAF0443118A2E3532749D22508F6DA5C4AB4A6D084478,D8F06D1AF70C1FFB5706FDF38BA18B776A3ECE579857A3AD2AB8AD7E0810CDF9,0045913BAFB67B54C71BD16B1B93F623B7FE99E9D38B67E47EB547E033023C82,D4B80C3B2AB19D1C2378106600D94BBBA8CC35DF960166A80642BDA6903732D8,8220,8220,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",6,control,SAFE-109F6F25F03FC33F68F08051,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00009240-6F9E360655440771A12C,9240,"OP-00007221-BaseHead-S7221-T342410-ANA","L3|T342410|ETAP|Tap|S7221|ONone|YFalse",,"L6|T342410|ETAP|Tap|S7221|OHeadOpportunity|YTrue",6,Tap,342410,GEN-92FE2E0081F453FBD60E02F8,6,342292,342410,849.4475500000004247368608334,849.4475500000004247368608333,849.4475500000004247368608334,849.4475500000004247368608334,True,TapOnHeldLongNote,False,True,False,False,9386A6C036B10D6121D0CEBA5BA817630CE019EFA64492509AFDF5EEBAADDFCE,E9359E595B2AA819B859D805D6EF955E78FF4D779683C6497561880648F0C9FA,3303130DD390A4D6D42DF0492958884DD4F4121D87A7B9767AD1523BE261AB2C,6B33EC97D50320604302E6EB43A48083DAD506FB29FE6743A4861279238A1F90,9729,9729,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",6,control,SAFE-C4BC965CF3810B61477CF0BD,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00013030-40732908717C8D2CE8F1,13030,"OP-00010125-BaseHead-S10125-T468410-ANA","L2|T468410|ETAP|Tap|S10125|ONone|YFalse",,"L4|T468410|ETAP|Tap|S10125|OHeadOpportunity|YTrue",4,Tap,468410,GEN-35D651C39FA5EDD0899C36F0,4,468079,468410,1206.4475500000006627368608334,1206.4475500000006627368608333,1206.4475500000006627368608334,1206.4475500000006627368608334,True,TapOnHeldLongNote,False,True,False,False,F0CF85AAC2533D5589D50FF8274DFF8C3A46418F2AAB4257D90735022BD40874,81BDAA222451B9690A171D86CA62F311DDE56CA9D55036981F83063142FD97B2,9D85E14B26FD4DDB6F6E613EBEAE772D782F85F2028A193C37E07195F5DAA9D6,A587EBD425493F2707F4B0B30BB0164ED461F6AEE80AC255C6712D7E8A5B4692,13723,13723,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",7,control,SAFE-A6E660E8BA6926955AB49B93,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000019-6503ADA391C77E58EACE,19,"OP-00000011-BaseHead-S11-T2527-ANA","L1|T2527|ETAP|Tap|S11|ONone|YFalse",,"L2|T2527|ETAP|Tap|S11|OHeadOpportunity|YTrue",2,Tap,2527,GEN-D665798ED31B0BA31531E94A,2,2076,2527,2.4981833333333343326066666667,2.4981833333333343326066666666,2.4981833333333343326066666667,2.4981833333333343326066666667,True,TapOnHeldLongNote,False,True,False,False,1316F96E960C1B57C772006A4FC83ABF142C3E4135F3F5BDAEE30919527C6628,C58068FC61DA39C53F1F8BF2014C5BB7A5491B7A1F0F8E86C6128FEB7B21DA97,2F402A890202B1E2AD69EB58620A40A98D8E445547956C9FF2270D74867CB902,5167D9F307B84500D5299EA8012E0E9AABAAB30D602D066731A2CEC8C27568DC,24,24,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",7,control,SAFE-C55AF316288FE7EBB8229F8B,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000391-41AB53EE6C985F5E85EC,391,"OP-00000277-BaseHead-S277-T23730-ANA","L2|T23730|ETAP|Tap|S277|ONone|YFalse",,"L3|T23730|ETAP|Tap|S277|OHeadOpportunity|YTrue",3,Tap,23730,GEN-115CA63485C21F67F3AA2946,3,23392,23730,49.498166666666686465933333333,49.49816666666668646593333333,49.498166666666686465933333333,49.498166666666686465933333333,True,TapOnHeldLongNote,False,True,False,False,94783E922815A663A55126AC4AA383E2FEE98D48D6678FF254D3A14EDEDE0580,4BF118DA6273A7AE14D814C346FE237B511B09EC31A1965310D6333D6F0AE6DC,A2DC9650917B74757638B658B116245570B7B47857F5741F59D6D5186A3BD2D8,DB56705B610722A7DD693D0F286BD9891A67020B691231CB7A19444D1B1832E4,428,428,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",7,control,SAFE-1E4B4A0B942E9DEF44E307EF,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00002506-003A13FC2692E3D7021D,2506,"OP-00001936-BaseHead-S1936-T110572-ANA","L6|T110572|ETAP|Tap|S1936|ONone|YFalse",,"L5|T110572|ETAP|Tap|S1936|OHeadOpportunity|YTrue",5,Tap,110572,GEN-BA24CCCE1C8025A27161D39F,5,110460,110572,241.99793333333343013250666667,241.99793333333343013250666666,241.99793333333343013250666667,241.99793333333343013250666667,True,TapOnHeldLongNote,False,True,False,False,593921AF42F1B75E01C681FE5F71E66969E4081349DCA9AF084125597EA1D25D,F77FD11BA43C8955C54BD33088368BD3487983B255CA449BE50F7F3E93950863,F9A210B21BB30D1173D71F9FA5DB6285284D0617D9F71576011369C2EEAC952F,3DB71EDA04ACF8C37097502DC5262E82EF04E059BECE43D223D3DD6C16A0B92C,2697,2697,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",7,control,SAFE-7A4294ADBA3E15893EE62AEB,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00006711-10E57284B66B19DED68A,6711,"OP-00005266-BaseHead-S5266-T266791-ANA","L3|T266791|ETAP|Tap|S5266|ONone|YFalse",,"L0|T266791|ETAP|Tap|S5266|OHeadOpportunity|YTrue",0,Tap,266791,GEN-B58ABFD49924BD5F0BCB81DB,0,266703,266791,635.19371666666694856763861112,635.19371666666694856763861108,635.19371666666694856763861112,635.19371666666694856763861112,True,TapOnHeldLongNote,False,True,False,False,932B8C48A3F25087100A5DB5BBAC53E349B72F2DBE4C9A5768F6EE97B2A8E29B,9ADEC6751CE7FDA75B82BF007B214FB9923425DD85AE138910578CE3E05AC41B,8DF002DAEB9D681AFAC9C8403A8281AE3305C25566DFD51622642B8DF6AD112E,1978EA2EE1B7745996513D059BE05377EA03B957D5456E56823F486759D36984,7031,7031,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",7,control,SAFE-A48017D161C60A4AE08BA7ED,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007431-208B7C7759D1EF62CA45,7431,"OP-00005835-BaseHead-S5835-T285321-ANA","L4|T285321|ETAP|Tap|S5835|ONone|YFalse",,"L1|T285321|ETAP|Tap|S5835|OHeadOpportunity|YTrue",1,Tap,285321,GEN-396BC3630701E04B6B43A5EF,1,285233,285321,687.69538333333365023541638890,687.69538333333365023541638889,687.69538333333365023541638890,687.69538333333365023541638890,True,TapOnHeldLongNote,False,True,False,False,1A9121EB98DF990115F07221ADE9042D18D12E647BC30ED1EFEBA122044A364C,474A5C96A7D665ED64CDA13B64F76D113959FC76D801A0EB491CE9C1D822ECB9,EDEE4AF38FD5C139E0DAB68D20E29AA40E9D0E285C6D95786EE430E359D170AF,26AA12F2FA76527B6701FED176F5C6374D9CB7CA912BF387E38CAB0A5D95ABDF,7789,7789,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",7,control,SAFE-1457F7262474B751288B6A60,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007858-7D948DFD6DA068257893,7858,"OP-00006162-BaseHead-S6162-T296527-ANA","L5|T296527|ETAP|Tap|S6162|ONone|YFalse",,"L1|T296527|ETAP|Tap|S6162|OHeadOpportunity|YTrue",1,Tap,296527,GEN-0453E45235CBE162C9EB5619,1,296439,296527,719.44571666666700473563861112,719.44571666666700473563861108,719.44571666666700473563861112,719.44571666666700473563861112,True,TapOnHeldLongNote,False,True,False,False,F2C37049A88960DCA8A773F30892625F75C141831F1C780C6286D0D0A20C313B,CF7BD0F56A77CD1CEC059D5C846736EBC01D36B8ABFD204306492AD631F96CAD,592B8CFC8FCA8C7EFB133C3E64B791B1F43CF0F919461F080BC0B9C88DAED3DA,245E94D93EF5F7F6C161598625DBF354AFA5C4E9F068323C6683A165B83EAB79,8238,8238,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",7,control,SAFE-D215205B542DAACD04CC246C,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00010266-20D5B834FE9847353EED,10266,"OP-00008011-BaseHead-S8011-T376998-ANA","L2|T376998|ETAP|Tap|S8011|ONone|YFalse",,"L1|T376998|ETAP|Tap|S8011|OHeadOpportunity|YTrue",1,Tap,376998,GEN-1E2160CF1DEAF34AED0EB9B8,1,376821,376998,947.4468833333338234030830556,947.4468833333338234030830555,947.4468833333338234030830556,947.4468833333338234030830556,True,TapOnHeldLongNote,False,True,False,False,790F7DC93D7C043C0221D3657C28DC52173C4D4DB01D2B395E4336B6DCCF8A83,1F1B00B5E8ABF3376CCBE88746E4708837E697F83A224A406B25B1128DCCEDC9,D18E3BA3BF4F6EE3CC55A2984BAEF84D1E8DE5ACFE7D3725B833FAFAE3042027,D39A1283D2D7E24F6D57943E47DE415E6270F5B6B18BE9E9773504C77C845790,10858,10858,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",8,control,SAFE-B1ECB1FA68A0D932BCB47349,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000413-DFE3B454D5CEE223F285,413,"OP-00000297-BaseHead-S297-T24858-ANA","L2|T24858|ETAP|Tap|S297|ONone|YFalse",,"L0|T24858|ETAP|Tap|S297|OHeadOpportunity|YTrue",0,Tap,24858,GEN-9AF07C30A49BABA74B87E2B6,0,24520,24858,51.998566666666687466093333333,51.99856666666668746609333333,51.998566666666687466093333333,51.998566666666687466093333333,True,TapOnHeldLongNote,False,True,False,False,EB9103E45385E58FEDB168421585F8BAB8991E6219B425B06AC141CDB26D2D29,3FC2BA11C7142F8B42FB25A36A81AE283AE5DAADF370D338D9E59927C0B48C66,9B69FA4AD36B3A909A545CD50E5E06073B411D954E6A91FE54A7E7A582A99EEF,58FFFA9AF4B265B6DD5ED32EAEC02F9673A4B709B7C3E72C28FB88E7F1CC0B3B,444,444,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",8,control,SAFE-1AB357E25B599E18CAA110B2,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000509-FB7A86280E5233B0B558,509,"OP-00000370-BaseHead-S370-T29933-ANA","L0|T29933|ETAP|Tap|S370|ONone|YFalse",,"L4|T29933|ETAP|Tap|S370|OHeadOpportunity|YTrue",4,Tap,29933,GEN-DAAE11B0F6C8A15713CACF94,4,29821,29933,63.24815000000002529926,63.248150000000025299259999997,63.24815000000002529926,63.24815000000002529926,True,TapOnHeldLongNote,False,True,False,False,B43FF465B07BA3AA95F5A463E871BB299C98AEBB4480BECD3E5FAB17055DFDC3,304A8A254EF96793E6C3CF61DF07B3B9D49C39CE26D082BBA3C8F4412FED1513,29929E8B8AB1F5E24E7AD1DB2C2832E8DBDF4FCEFB9167199BF3352BA0CE15F7,98912E2BDE883FCB8A8D40ECAD2F94222980069BAB28358DF5D0BAE28A5FF4D1,550,550,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",8,control,SAFE-1CA6EBC12E354AE15B705724,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00003958-9006D63975691E1FEF17,3958,"OP-00003146-BaseHead-S3146-T180915-ANA","L1|T180915|ETAP|Tap|S3146|ONone|YFalse",,"L3|T180915|ETAP|Tap|S3146|OHeadOpportunity|YTrue",3,Tap,180915,GEN-9A0043CECF6C7B02DE9D00D6,3,180698,180915,397.99733333333349253226666667,397.99698333333349253212666667,397.99733333333349253226666667,397.99733333333349253226666667,True,TapOnHeldLongNote,False,True,False,False,DC9D1E79396AAD6D97E2176A647DA72463C362D009852A49BCDA4AAFB23E7ACD,E537FEBFCFB5510ED312EB2BFF2E4BA173321D48C3C3BA6A80C2BC94ACC83D68,347946DFA2F92E3FB7C0F38FFA405AE2D54657D79D239A213E8E7FEF52C97F2D,0D3AE61A1BDCDFD60ED471BFA31258F9417AD0ADC6F395C4C9CE527886F95073,4217,4217,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",8,control,SAFE-1A0A37D2DC9A409E4E3BDB4C,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00006804-9FD43A53EF710A475C55,6804,"OP-00005307-BaseHead-S5307-T268380-ANA","L6|T268380|ETAP|Tap|S5307|ONone|YFalse",,"L2|T268380|ETAP|Tap|S5307|OHeadOpportunity|YTrue",2,Tap,268380,GEN-A4F0149A744A92E2FB0BD509,2,268291,268380,639.69588333333361823574972223,639.69588333333361823574972219,639.69588333333361823574972223,639.69588333333361823574972223,True,TapOnHeldLongNote,False,True,False,False,2772EE7153182C82DE614F4F41A2C7DC1312AFD8B60B6671B06A510C1D0F3638,2623CC053F51467254A3884C4FB885386B829B1FF1B54310608C3B7F66AF7040,7BC533E86FB80E42E1A28D757CFB9A220D38864A514CF77E6F79E43A30D64EA0,4A2A2998D3D0FDA76D55CC83FE6A625A3D66207B184F2F49D24CED98A2FE4ECE,7132,7132,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",8,control,SAFE-A473847EF6DDB42FA1E8291F,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007523-1D220F7F5F24A0708A72,7523,"OP-00005866-BaseHead-S5866-T286468-ANA","L6|T286468|ETAP|Tap|S5866|ONone|YFalse",,"L0|T286468|ETAP|Tap|S5866|OHeadOpportunity|YTrue",0,Tap,286468,GEN-63F6168F52888687DD0E4CFA,0,286336,286468,690.94521666666698573530527779,690.94521666666698573530527774,690.94521666666698573530527779,690.94521666666698573530527779,True,TapOnHeldLongNote,False,True,False,False,85529797E9815925C067FEEB05AEFB731568E0054CE59B2CA849CD14CBF80F41,5598DDDE639C703215754E2E60E8B8F697A18DF8FBE6B838FFE143484EB2ACB3,553A0AFC50EE9A88E765D04A98B54ECF745C584D9C7C8C1EB1999B0E31DBC5CE,4ACB327225E3551169859B5894B481B6E95A306E63B5FCB8EBE68C44973C227C,7886,7886,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",8,control,SAFE-0322AB4FDB72BE7A34A15539,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00012368-107FDE8E15A2603C0BEC,12368,"OP-00009531-BaseHead-S9531-T441365-ANA","L4|T441365|ETAP|Tap|S9531|ONone|YFalse",,"L3|T441365|ETAP|Tap|S9531|OHeadOpportunity|YTrue",3,Tap,441365,GEN-8D954EA49BE1A651ACA96388,3,441233,441365,1129.8200500000006116518608334,1129.8200500000006116518608333,1129.8200500000006116518608334,1129.8200500000006116518608334,True,TapOnHeldLongNote,False,True,False,False,4DB41236EB1F31DF61030201C9E1D061F75096E4739FEA6FA39B53D78D6551D7,3FE6AFF3D289DBFC9FE1739EAF35961E6D1958A8D8F4324FC28F621138AD49DA,1DCD348ADD8FC0FFD6868B4B23A8E7BA1306FC583D309A810221C7E70E459A76,D73570E1AEFCACC1B48D8147E77BDFC9D3B51EB60EF229E17644FDBA9E0FC352,13040,13040,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-1AB357E25B599E18CAA110B2,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00000491-39189F10E2D4CC1D7FAB,491,"OP-00000370-BaseHead-S370-T29933-ANA","L0|T29933|ETAP|Tap|S370|ONone|YFalse",,"L4|T29933|ETAP|Tap|S370|OHeadOpportunity|YTrue",4,Tap,29933,GEN-77F56F579BEDD88C580439ED,4,29821,29933,63.24815000000002529926,63.248150000000025299259999997,63.24815000000002529926,63.24815000000002529926,True,TapOnHeldLongNote,False,True,False,False,015F1FA85D0D4E18DB3BE44362B99BBFE4AA75BF1376C499A93EA38CF89D0F8E,BB63FD13AF458E48C92CEDED4D6BBFD00C6B7746777E5CD48443A9E3135C0DCE,273B6FB8F1AFE1E2569FD10730E2ACD221CB1D70A544AAFE7B9112A139355060,648747C202BFFBB29FF932142DF79DE7204AD3BEA43CF9929FD62B0FD74C84DB,533,533,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-7E0C36C30E475B0FD70F0F49,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00001642-29A23CE748D441357661,1642,"OP-00001279-BaseHead-S1279-T77527-ANA","L5|T77527|ETAP|Tap|S1279|ONone|YFalse",,"L2|T77527|ETAP|Tap|S1279|OHeadOpportunity|YTrue",2,Tap,77527,GEN-58A1B57C643C4B9DBEF003B6,2,77415,77527,168.74818333333340083260666667,168.74818333333340083260666666,168.74818333333340083260666667,168.74818333333340083260666667,True,TapOnHeldLongNote,False,True,False,False,ED532D8B359B4ED0D596BBC12535A6110C899B5BE7890D0640566FE9128B5FEF,964D89F92ED4DCAE88ECB450567EB59D143C8A21F773B5895D7DDAD053A49DAB,55CC3747CDE741F6DE934155883B329478A1DAF9B25573460B19685EE1CABF75,1D637207AFF7E46125C77A1F8C777BAFB7674D2E0D553D294650A658B3ACD3EA,1764,1764,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-A74CAE760F8E31CAA7857BF7,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00005849-D8648E336BD70B56E94A,5849,"OP-00004577-BaseHead-S4577-T238292-ANA","L1|T238292|ETAP|Tap|S4577|ONone|YFalse",,"L5|T238292|ETAP|Tap|S4577|OHeadOpportunity|YTrue",5,Tap,238292,GEN-5874087780AD63022D09F26C,5,238204,238292,554.44655000000022806952750001,554.44655000000022806952749999,554.44655000000022806952750001,554.44655000000022806952750001,True,TapOnHeldLongNote,False,True,False,False,4036F435CD3CA03B4280ECFE5FE98F95DB5F8EAE76E1ED1F44F0E434BD4D37ED,4F0C7C7AE0F109494CB1D46F40813104C69587045F6FF0BA60ED742DB9CACFC3,2C7F8C951D072A08FE3C3131508AB64EC747AFBE23586527E07B18D840843D74,49CEA5814B8279CCC31A70E4205AE1B331C65EE590E59839FB8E72463DE1EBCF,6116,6116,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-BC7F010EE7032F274B705CF3,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00006387-1CF4FD04F8DDE6B2D1E1,6387,"OP-00004997-BaseHead-S4997-T257791-ANA","L1|T257791|ETAP|Tap|S4997|ONone|YFalse",,"L2|T257791|ETAP|Tap|S4997|OHeadOpportunity|YTrue",2,Tap,257791,GEN-42F044292C4E0A23CA93B125,2,257703,257791,609.69371666666693156763861112,609.69371666666693156763861108,609.69371666666693156763861112,609.69371666666693156763861112,True,TapOnHeldLongNote,False,True,False,False,4AEBDFCD48E90FA14FA3E0D47F348FA69751ED650209F98E8A7D377BC58B6960,5928DB67A046524D44D8E38C408A492FCC31210305C41279611F0EF78CA6B74A,BA3DF6F5FC1FCB7CC7FCD531781F7188FDFA825EE706483E98A7C1BEC1DED87C,B9D64DEC907AF93F6F781A19257790506253B37848135D4242B0372EAEDF908B,6682,6682,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-913F6BD5BED03E5CEDC04C89,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00006666-0B4FF27164FC6ACFDB76,6666,"OP-00005210-BaseHead-S5210-T265027-ANA","L1|T265027|ETAP|Tap|S5210|ONone|YFalse",,"L3|T265027|ETAP|Tap|S5210|OHeadOpportunity|YTrue",3,Tap,265027,GEN-E04D5866350C0762E844EABD,3,264939,265027,630.19571666666694523563861112,630.19571666666694523563861108,630.19571666666694523563861112,630.19571666666694523563861112,True,TapOnHeldLongNote,False,True,False,False,6713250D9F61A0CEB95D87FB4437FD709F56316B83FDDC62014E3FA6DA59F45C,4306746E07B034E0BCF6F8FFBED5EBBF784959D5070F99252080719FB686EE70,E18E94606C266EAEA44853421C2675FF6AC15A43A78C13D0B5D7C5AA65E2A297,50F07488A3C8058074E358BC26772B2EE7DAA685885F87AD549275D461E7C215,6976,6976,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-C356DF32E2B04C81E7C319B6,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007473-AF54FA5C0C92A87E6A52,7473,"OP-00005835-BaseHead-S5835-T285321-ANA","L4|T285321|ETAP|Tap|S5835|ONone|YFalse",,"L6|T285321|ETAP|Tap|S5835|OHeadOpportunity|YTrue",6,Tap,285321,GEN-9421719051820AD386CF03BE,6,285233,285321,687.69538333333365023541638890,687.69538333333365023541638889,687.69538333333365023541638890,687.69538333333365023541638890,True,TapOnHeldLongNote,False,True,False,False,9456B99E4B57BF0503A4D30BAA7CF6FEB2BE8A7FBE9EF93138DA25BB38091F86,1AB43B29DF0F5C5BCB04C6AB75DB81251F0D2EDD0F5B8C0ABC1AE0E1A53AE19B,0C10724110F1783B08216D6BCA85197B6B5F22504735CA95D4EA1F2005C59F04,D6CD66CAE5F5FAD30A3C5D68474A49009AEF72F1EF0C43DF2D7504D657E91F4D,7822,7822,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-1A37152BAF32C0AE563FBA48,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007896-8A281FFA2D92C10E632A,7896,"OP-00006162-BaseHead-S6162-T296527-ANA","L5|T296527|ETAP|Tap|S6162|ONone|YFalse",,"L4|T296527|ETAP|Tap|S6162|OHeadOpportunity|YTrue",4,Tap,296527,GEN-97FF75D50BAD3A932A64BD75,4,296439,296527,719.44571666666700473563861112,719.44571666666700473563861108,719.44571666666700473563861112,719.44571666666700473563861112,True,TapOnHeldLongNote,False,True,False,False,C1EE81584571BD91B705BEAE56A9660FF2F94D66975D75E232D5DEB1B553708F,C243C6428639F7352F0B4D53EDEC5E8AA997F92B4345BFEDBD67B0DC7D9B360F,D6ED3CC337D1D5AA82D73347D350C6B8654CDA6507740648487825C1D1C13BC8,2FD414C9461E039248BE9B72BE0990FCE6F8164894FAC3AFDD99E8443CBD2A75,8270,8270,,,,False,False,False,False,PROVEN_EXACT_REPLAY
"20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788",9,control,SAFE-D847933B3EB0F147BCBE6A5A,TapOnHeldLongNote,LegacyDownstream,OracleOrSemanticMismatch,MUT-00007913-93AE5CC191E03327538B,7913,"OP-00006173-BaseHead-S6173-T296968-ANA","L1|T296968|ETAP|Tap|S6173|ONone|YFalse",,"L0|T296968|ETAP|Tap|S6173|OHeadOpportunity|YTrue",0,Tap,296968,GEN-EC4566D0D3774B4090A43138,0,296880,296968,720.69521666666700556863861112,720.69521666666700556863861108,720.69521666666700556863861112,720.69521666666700556863861112,True,TapOnHeldLongNote,False,True,False,False,896BBE864798D6B8CFCF1EF5536066C03580A549E02B1929597C8A806B6F7D84,BD4371EFB93610776A5DC5A373D9F7ABC535DCB4B6B9DDCC6BBACDE82702AC9F,C69FB2AA6D4C28F38ADB28F2C79A0D18C35E5E1217EDCD721C14F6B80233E5C2,E8CD2673F678EFFC762EDC94BC92D423E26DA5BFFCC6847C8CD0B571B1167351,8289,8289,,,,False,False,False,False,PROVEN_EXACT_REPLAY
