stratum,chart_id,seed,frozen_arm,opportunity_key,lane,start_time,end_time,frozen_known,historical_class,hardened_class,direct_reject,lineage_id,divergence_opportunity,divergence_control_state,divergence_treatment_state,parent_states_different,no_reconvergence_before_case,target_absent_in_treatment,candidate_shape_reached_in_treatment,frozen_lane_selected_in_treatment,frozen_commit_absent_in_treatment,divergence_governed_by_canonical,temporal_only_explanation,evidence
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,1,control,"OP-00005835-BaseHead-S5835-T285321-ANA",1,285321,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-70E5A5DCB2F5BDFFF5DE130C","OP-00000048-BaseHead-S48-T6475-ANA",29B0073FCC0B89CC0F9E0E7B13B70A4F514B4F3914F6406BC5AC1A7E03BCF7EC,B7609329A9AFE32AE2ED2F9AED2830C82DCD9D4D74079724520554CAB217A7C8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,1,control,"OP-00006207-BaseHead-S6207-T298027-ANA",1,298027,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-70E5A5DCB2F5BDFFF5DE130C","OP-00000048-BaseHead-S48-T6475-ANA",29B0073FCC0B89CC0F9E0E7B13B70A4F514B4F3914F6406BC5AC1A7E03BCF7EC,B7609329A9AFE32AE2ED2F9AED2830C82DCD9D4D74079724520554CAB217A7C8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,1,control,"OP-00007784-BaseHead-S7784-T367115-ANA",0,367115,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-70E5A5DCB2F5BDFFF5DE130C","OP-00000048-BaseHead-S48-T6475-ANA",29B0073FCC0B89CC0F9E0E7B13B70A4F514B4F3914F6406BC5AC1A7E03BCF7EC,B7609329A9AFE32AE2ED2F9AED2830C82DCD9D4D74079724520554CAB217A7C8,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,2,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,2,control,"OP-00003139-BaseHead-S3139-T180480-ANA",3,180480,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-459EB9212FA6F7990FECCF33","OP-00000370-BaseHead-S370-T29933-ANA",27382D49BE1511F8D35EE39B0E5C5BE92F2F721E4535D405A5A3BAEFF8109CEA,676CF005EA45171F3A8B30D2154411963D7404606F1220C34ADCACE91ACCB659,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,2,control,"OP-00005215-BaseHead-S5215-T265203-ANA",3,265203,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-459EB9212FA6F7990FECCF33","OP-00000370-BaseHead-S370-T29933-ANA",27382D49BE1511F8D35EE39B0E5C5BE92F2F721E4535D405A5A3BAEFF8109CEA,676CF005EA45171F3A8B30D2154411963D7404606F1220C34ADCACE91ACCB659,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,2,control,"OP-00010106-BaseHead-S10106-T467020-ANA",6,467020,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-459EB9212FA6F7990FECCF33","OP-00000370-BaseHead-S370-T29933-ANA",27382D49BE1511F8D35EE39B0E5C5BE92F2F721E4535D405A5A3BAEFF8109CEA,676CF005EA45171F3A8B30D2154411963D7404606F1220C34ADCACE91ACCB659,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,3,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,3,control,"OP-00001936-BaseHead-S1936-T110572-ANA",5,110572,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-BE75AFE7197441CC21BBB903","OP-00000370-BaseHead-S370-T29933-ANA",D4B03CDFB0D24E79939500C78BE9BCAB804DACF1D8677CA58EF15191088AB231,3A0766F1A1E70D3D4C08D1DE933DD28F25FB33A58EE391481AD132BC00AB3051,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,3,control,"OP-00004664-BaseHead-S4664-T242439-ANA",6,242439,,true,B_EARLIER_GOVERNED_DIVERGENCE,C_UNRESOLVED,false,"SRG-DIV-BE75AFE7197441CC21BBB903","OP-00000370-BaseHead-S370-T29933-ANA",D4B03CDFB0D24E79939500C78BE9BCAB804DACF1D8677CA58EF15191088AB231,3A0766F1A1E70D3D4C08D1DE933DD28F25FB33A58EE391481AD132BC00AB3051,true,true,false,true,true,false,true,false,"The strengthened causal chain was incomplete; recertification must abstain."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,3,control,"OP-00006160-BaseHead-S6160-T296527-ANA",1,296527,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-BE75AFE7197441CC21BBB903","OP-00000370-BaseHead-S370-T29933-ANA",D4B03CDFB0D24E79939500C78BE9BCAB804DACF1D8677CA58EF15191088AB231,3A0766F1A1E70D3D4C08D1DE933DD28F25FB33A58EE391481AD132BC00AB3051,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,3,control,"OP-00006359-BaseHead-S6359-T304468-ANA",0,304468,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-BE75AFE7197441CC21BBB903","OP-00000370-BaseHead-S370-T29933-ANA",D4B03CDFB0D24E79939500C78BE9BCAB804DACF1D8677CA58EF15191088AB231,3A0766F1A1E70D3D4C08D1DE933DD28F25FB33A58EE391481AD132BC00AB3051,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,4,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-D29995B388E654D1F4A5E3F2","OP-00000185-BaseHead-S185-T16399-ANA",5CB734D151A9BEE4D9D3652F8D374825FC08E0B45102F1F07A2D5DB016E9D37E,36D7F4457D80092526F9828AFE9C156B4D2161AB69590723D55CEF9A9E25268E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,4,control,"OP-00000466-BaseHead-S466-T35009-ANA",2,35009,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-D29995B388E654D1F4A5E3F2","OP-00000185-BaseHead-S185-T16399-ANA",5CB734D151A9BEE4D9D3652F8D374825FC08E0B45102F1F07A2D5DB016E9D37E,36D7F4457D80092526F9828AFE9C156B4D2161AB69590723D55CEF9A9E25268E,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,4,control,"OP-00001936-BaseHead-S1936-T110572-ANA",5,110572,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-D29995B388E654D1F4A5E3F2","OP-00000185-BaseHead-S185-T16399-ANA",5CB734D151A9BEE4D9D3652F8D374825FC08E0B45102F1F07A2D5DB016E9D37E,36D7F4457D80092526F9828AFE9C156B4D2161AB69590723D55CEF9A9E25268E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,4,control,"OP-00003144-BaseHead-S3144-T180915-ANA",3,180915,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-D29995B388E654D1F4A5E3F2","OP-00000185-BaseHead-S185-T16399-ANA",5CB734D151A9BEE4D9D3652F8D374825FC08E0B45102F1F07A2D5DB016E9D37E,36D7F4457D80092526F9828AFE9C156B4D2161AB69590723D55CEF9A9E25268E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,4,control,"OP-00005296-BaseHead-S5296-T267939-ANA",5,267939,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-D29995B388E654D1F4A5E3F2","OP-00000185-BaseHead-S185-T16399-ANA",5CB734D151A9BEE4D9D3652F8D374825FC08E0B45102F1F07A2D5DB016E9D37E,36D7F4457D80092526F9828AFE9C156B4D2161AB69590723D55CEF9A9E25268E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,4,control,"OP-00005694-BaseHead-S5694-T280733-ANA",3,280733,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-D29995B388E654D1F4A5E3F2","OP-00000185-BaseHead-S185-T16399-ANA",5CB734D151A9BEE4D9D3652F8D374825FC08E0B45102F1F07A2D5DB016E9D37E,36D7F4457D80092526F9828AFE9C156B4D2161AB69590723D55CEF9A9E25268E,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00001071-BaseHead-S1071-T67039-ANA",6,67039,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00001262-BaseHead-S1262-T76625-ANA",6,76625,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00004997-BaseHead-S4997-T257791-ANA",2,257791,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00005210-BaseHead-S5210-T265027-ANA",0,265027,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00005297-BaseHead-S5297-T267939-ANA",5,267939,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00005307-BaseHead-S5307-T268380-ANA",5,268380,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,true,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00006161-BaseHead-S6161-T296527-ANA",4,296527,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,5,control,"OP-00006173-BaseHead-S6173-T296968-ANA",0,296968,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-74A559F7E2AC23376D1EE5AF","OP-00000370-BaseHead-S370-T29933-ANA",CE4EDEBB78B3B764CD5B4514858F45382CA29DC1D7C7289D9BD232365CB6FB70,F2A97C9078F1F3A173F6F4CE386CA27F3AFAE38DDBAA0EE8F84BF4E6B35981AF,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00001383-BaseHead-S1383-T83392-ANA",3,83392,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00001515-BaseHead-S1515-T89821-ANA",6,89821,,true,B_EARLIER_GOVERNED_DIVERGENCE,C_UNRESOLVED,false,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,false,true,true,false,true,false,"The strengthened causal chain was incomplete; recertification must abstain."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00001650-BaseHead-S1650-T96136-ANA",0,96136,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00004525-BaseHead-S4525-T235733-ANA",4,235733,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00005229-BaseHead-S5229-T265733-ANA",6,265733,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00005694-BaseHead-S5694-T280733-ANA",3,280733,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00005756-BaseHead-S5756-T282806-ANA",1,282806,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00005835-BaseHead-S5835-T285321-ANA",6,285321,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00006160-BaseHead-S6160-T296527-ANA",4,296527,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00007221-BaseHead-S7221-T342410-ANA",6,342410,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,6,control,"OP-00010125-BaseHead-S10125-T468410-ANA",4,468410,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"SRG-DIV-35ABEC50B3D9E55C1F4A852D","OP-00000370-BaseHead-S370-T29933-ANA",4C1F82BA79BCC3D75C72E5B73E74F14C82755E0CFF1C8577680C42B4C4AE9F4E,2E8AA25657969749A52BE4F969FFB6EDAE5A98F6D7F22F3B1744BB63E1954F95,true,true,true,true,false,true,true,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,7,control,"OP-00000011-BaseHead-S11-T2527-ANA",2,2527,,true,A_REACHED_CANONICAL_REJECT,A_DIRECT_CANONICAL_REJECT,true,"","",,,false,false,true,true,false,true,false,false,"Equivalent candidate reached; control committed the frozen lane, canonical rejected it, and treatment did not commit that object."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,7,control,"OP-00000277-BaseHead-S277-T23730-ANA",3,23730,,true,B_EARLIER_GOVERNED_DIVERGENCE,B_CAUSALLY_PROVEN_UNREACHABLE,false,"SRG-DIV-6E6075896ACA1A85FFD77979","OP-00000011-BaseHead-S11-T2527-ANA",18F844DC0FA56E3D5EE26A3A0C471490C4DC6410E58DF9547D99B94050C7470D,8B14D265103D7B752A29DF5E55AA4DD37C58E7CE0750DE6C3CFF6F785380BA78,true,true,true,false,false,true,true,false,"A prior canonical-governed commit divergence left unequal complete parent state; no sufficient-state reconvergence occurred and the exact frozen lane-level proposal was not selected or committed in treatment."
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,7,control,"OP-00001936-BaseHead-S1936-T110572-ANA",5,110572,,true,B_EARLIER_GOVERNED_DIVERGENCE,C_UNRESOLVED,false,"SRG-DIV-6E6075896ACA1A85FFD77979","OP-00000011-BaseHead-S11-T2527-ANA",18F844DC0FA56E3D5EE26A3A0C471490C4DC6410E58DF9547D99B94050C7470D,8B14D265103D7B752A29DF5E55AA4DD37C58E7CE0750DE6C3CFF6F785380BA78,true,true,false,true,true,false,true,false,"The strengthened causal chain was incomplete; recertification must abstain."
