stratum,chart_id,seed,frozen_arm,opportunity_key,lane,start_time,end_time,frozen_known,explanation_class,evidence,first_governed_divergence
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,15,control,"OP-00007221-BaseHead-S7221-T342410-ANA",6,342410,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000055-BaseHead-S55-T6926-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00000807-BaseHead-S807-T53881-ANA",2,53881,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00000890-BaseHead-S890-T58016-ANA",2,58016,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00001383-BaseHead-S1383-T83392-ANA",5,83392,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00001865-BaseHead-S1865-T106963-ANA",4,106963,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00002011-BaseHead-S2011-T113956-ANA",6,113956,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00004544-BaseHead-S4544-T236615-ANA",1,236615,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00004602-BaseHead-S4602-T239439-ANA",4,239439,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00005297-BaseHead-S5297-T267939-ANA",5,267939,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,16,control,"OP-00005648-BaseHead-S5648-T279350-ANA",4,279350,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00000466-BaseHead-S466-T35009-ANA",2,35009,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00005297-BaseHead-S5297-T267939-ANA",5,267939,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00005614-BaseHead-S5614-T278394-ANA",3,278394,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00005869-BaseHead-S5869-T286512-ANA",0,286512,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00006160-BaseHead-S6160-T296527-ANA",1,296527,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00006162-BaseHead-S6162-T296527-ANA",4,296527,,true,B_EARLIER_GOVERNED_DIVERGENCE,"Earlier governed divergence OP-00000051-BaseHead-S51-T6700-ANA; later frozen proposal is not required to remain reachable.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,17,control,"OP-00006207-BaseHead-S6207-T298027-ANA",1,298027,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00000363-BaseHead-S363-T29369-ANA",3,29369,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00001071-BaseHead-S1071-T67039-ANA",5,67039,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00001650-BaseHead-S1650-T96136-ANA",0,96136,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00004525-BaseHead-S4525-T235733-ANA",4,235733,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00004688-BaseHead-S4688-T243674-ANA",0,243674,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005210-BaseHead-S5210-T265027-ANA",0,265027,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005836-BaseHead-S5836-T285321-ANA",1,285321,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005869-BaseHead-S5869-T286512-ANA",0,286512,,true,B_EARLIER_GOVERNED_DIVERGENCE,"Earlier governed divergence OP-00000363-BaseHead-S363-T29369-ANA; later frozen proposal is not required to remain reachable.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00005915-BaseHead-S5915-T287968-ANA",0,287968,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00006173-BaseHead-S6173-T296968-ANA",5,296968,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00006228-BaseHead-S6228-T298821-ANA",2,298821,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,18,control,"OP-00009895-BaseHead-S9895-T457998-ANA",3,457998,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000363-BaseHead-S363-T29369-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,19,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,19,control,"OP-00002012-BaseHead-S2012-T113956-ANA",6,113956,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,19,control,"OP-00005915-BaseHead-S5915-T287968-ANA",0,287968,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000051-BaseHead-S51-T6700-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,20,control,"OP-00000370-BaseHead-S370-T29933-ANA",4,29933,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,20,control,"OP-00005614-BaseHead-S5614-T278394-ANA",3,278394,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
primary,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,20,control,"OP-00006208-BaseHead-S6208-T298027-ANA",1,298027,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000370-BaseHead-S370-T29933-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,9,treatment,"OP-00000673-BaseHead-S673-T51961-ANA",0,51961,,false,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000154-BaseHead-S154-T16336-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,9,treatment,"OP-00005377-BaseHead-S5377-T257700-ANA",0,257700,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000154-BaseHead-S154-T16336-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00003073-BaseHead-S3073-T163268-ANA",2,163268,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000659-BaseHead-S659-T51279-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00003161-BaseHead-S3161-T166421-ANA",2,166421,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000659-BaseHead-S659-T51279-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00003212-BaseHead-S3212-T168296-ANA",6,168296,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000659-BaseHead-S659-T51279-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,11,treatment,"OP-00004283-BaseHead-S4283-T215683-ANA",6,215683,,false,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000659-BaseHead-S659-T51279-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00000785-BaseHead-S785-T55967-ANA",5,55967,,false,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000247-BaseHead-S247-T22814-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00003761-BaseHead-S3761-T197189-ANA",4,197189,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000247-BaseHead-S247-T22814-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00003850-BaseHead-S3850-T200427-ANA",5,200427,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000247-BaseHead-S247-T22814-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00003958-BaseHead-S3958-T204433-ANA",1,204433,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000247-BaseHead-S247-T22814-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00004283-BaseHead-S4283-T215683-ANA",6,215683,,false,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000247-BaseHead-S247-T22814-ANA"
secondary-g1-compatibility,02D9D1781418E7442956D4D901C8C611E58256556AE9A828E72128C3B5B8E3EB,17,treatment,"OP-00004455-BaseHead-S4455-T221819-ANA",2,221819,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000247-BaseHead-S247-T22814-ANA"
secondary-g1-compatibility,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,treatment,"OP-00001792-BaseHead-S1792-T103016-ANA",2,103016,,false,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000055-BaseHead-S55-T6926-ANA"
secondary-g1-compatibility,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,treatment,"OP-00005271-BaseHead-S5271-T266968-ANA",3,266968,,true,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000055-BaseHead-S55-T6926-ANA"
secondary-g1-compatibility,20651C9B11DBB0D7BA2D64A8F167577AE0452762EEA83C5A7558BA89B8D2C788,11,treatment,"OP-00007967-BaseHead-S7967-T375292-ANA",0,375292,,false,A_REACHED_CANONICAL_REJECT,"Equivalent opportunity/candidate reached; frozen legacy lane absent from canonical legal lanes.","OP-00000055-BaseHead-S55-T6926-ANA"
